auxiliary_index,side,direction,medium,m,n,order_m,order_n,polarization,alpha,gamma,beta,kz,vertical_sign,propagating,rayleigh_warning,refractive_index,auxiliary_amplitude_total_projection,incident_projection,outgoing_amplitude,boundary_phase,outgoing_amplitude_at_boundary,modal_power_code_units,power_ratio,power_source,R,T
40,top,outgoing_up,air,-5,1,-5,1,s,-3.1415926535897931e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.9593825542286007e-05-5.2337619177568474e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,2.9593825542286007e-05-5.2337619177568474e-05j,1.6368469478040518e-01+9.8651270680850611e-01j,5.6475782664049500e-05+2.0627817719925902e-05j,1.3110993532362287e-05,2.622198706472458e-09,dtn_port_modal_amplitudes,2.622198706472458e-09,0.0
41,top,outgoing_up,air,-5,1,-5,1,p,-3.1415926535897931e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,4.3056849839822986e-06-7.6265266788726728e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,4.3056849839822986e-06-7.6265266788726728e-06j,1.6368469478040518e-01+9.8651270680850611e-01j,8.2284402099456830e-06+2.9992672565472261e-06j,2.781865912423433e-07,5.563731824846868e-11,dtn_port_modal_amplitudes,5.563731824846868e-11,0.0
42,top,outgoing_up,air,-5,2,-5,2,s,-3.1415926535897931e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.9549687540711618e-07-9.5737973252620325e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,3.9549687540711618e-07-9.5737973252620325e-08j,9.4763140690420844e-01+3.1936611693908690e-01j,4.0536072522957145e-07+3.5583991072774467e-08j,5.684817102984498e-10,1.1369634205968999e-13,dtn_port_modal_amplitudes,1.1369634205968999e-13,0.0
43,top,outgoing_up,air,-5,2,-5,2,p,-3.1415926535897931e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.0091676234464549e-08-3.0221372475737454e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,7.0091676234464549e-08-3.0221372475737454e-08j,9.4763140690420844e-01+3.1936611693908690e-01j,7.6072756138485980e-08-6.2538152490065817e-09j,2.0002432885744393e-11,4.0004865771488795e-15,dtn_port_modal_amplitudes,4.0004865771488795e-15,0.0
44,top,outgoing_up,air,-5,3,-5,3,s,-3.1415926535897931e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,8.2315106475240585e-06+2.7690202359095778e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,8.2315106475240585e-06+2.7690202359095778e-06j,-5.6512332570259845e-02-9.9840190117380501e-01j,2.2994132006523458e-06-8.3748396724859400e-06j,2.3258324145720002e-07,4.651664829144001e-11,dtn_port_modal_amplitudes,4.651664829144001e-11,0.0
45,top,outgoing_up,air,-5,3,-5,3,p,-3.1415926535897931e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.0049748587696930e-06+1.0243872829966883e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,3.0049748587696930e-06+1.0243872829966883e-06j,-5.6512332570259845e-02-9.9840190117380501e-01j,8.5293207229809969e-07-3.0580631267926016e-06j,3.108061754582195e-08,6.216123509164391e-12,dtn_port_modal_amplitudes,6.216123509164391e-12,0.0
46,top,outgoing_up,air,-5,4,-5,4,s,-3.1415926535897931e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.9587856107417414e-07+1.4129704211452851e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.9587856107417414e-07+1.4129704211452851e-07j,9.7100924635078481e-02+9.9527454023249928e-01j,-1.5964933802324045e-07-1.8123287137697985e-07j,1.4664030241266666e-10,2.932806048253334e-14,dtn_port_modal_amplitudes,2.932806048253334e-14,0.0
47,top,outgoing_up,air,-5,4,-5,4,p,-3.1415926535897931e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-9.7998672941174655e-08-3.6095411863782801e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-9.7998672941174655e-08-3.6095411863782801e-08j,9.7100924635078481e-02+9.9527454023249928e-01j,2.6409082691630424e-08-1.0104048202197997e-07j,2.7417458349183575e-11,5.483491669836716e-15,dtn_port_modal_amplitudes,5.483491669836716e-15,0.0
48,top,outgoing_up,air,-5,5,-5,5,s,-3.1415926535897931e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.2475892594939992e-05-1.7033438876087620e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.2475892594939992e-05-1.7033438876087620e-05j,-4.4861738743632412e-01+8.9372391692838071e-01j,2.5306267927338584e-05-1.2445745918764612e-05j,1.1846423005316497e-06,2.3692846010633e-10,dtn_port_modal_amplitudes,2.3692846010633e-10,0.0
49,top,outgoing_up,air,-5,5,-5,5,p,-3.1415926535897931e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-5.6181440773037309e-06-4.6530810415844889e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.6181440773037309e-06-4.6530810415844889e-06j,-4.4861738743632412e-01+8.9372391692838071e-01j,6.6789669324709366e-06-2.9336166702307507e-06j,7.926580101962031e-08,1.5853160203924065e-11,dtn_port_modal_amplitudes,1.5853160203924065e-11,0.0
50,top,outgoing_up,air,-4,-6,-4,-6,s,-2.5132741228718347e-01+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,1.0643805853954433e-01+0.0000000000000000e+00j,1.0643805853954433e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.0964407923138863e-07+2.4806225858910538e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.0964407923138863e-07+2.4806225858910538e-07j,9.9469008590626551e-01+1.0291565964315751e-01j,-3.3352938674630574e-07+2.1487784463740298e-07j,1.7999694803594906e-10,3.599938960718982e-14,dtn_port_modal_amplitudes,3.599938960718982e-14,0.0
51,top,outgoing_up,air,-4,-6,-4,-6,p,-2.5132741228718347e-01+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,1.0643805853954433e-01+0.0000000000000000e+00j,1.0643805853954433e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.7511284104274304e-08-1.9153649657574420e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.7511284104274304e-08-1.9153649657574420e-07j,9.9469008590626551e-01+1.0291565964315751e-01j,2.2938042008224634e-09-1.9232163958790228e-07j,4.229985989909836e-11,8.459971979819674e-15,dtn_port_modal_amplitudes,8.459971979819674e-15,0.0
52,top,outgoing_up,air,-4,-5,-4,-5,s,-2.5132741228718347e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,2.3399854629988756e-01+0.0000000000000000e+00j,2.3399854629988756e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.8658630061038656e-07+1.4603647635181069e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.8658630061038656e-07+1.4603647635181069e-07j,9.7100924635082006e-02+9.9527454023249895e-01j,-1.6346408917173050e-07-1.7152431766947521e-07j,1.4112955807086123e-10,2.822591161417225e-14,dtn_port_modal_amplitudes,2.822591161417225e-14,0.0
53,top,outgoing_up,air,-4,-5,-4,-5,p,-2.5132741228718347e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,2.3399854629988756e-01+0.0000000000000000e+00j,2.3399854629988756e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.0933097934777954e-07-5.4893170981511109e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,1.0933097934777954e-07-5.4893170981511109e-08j,9.7100924635082006e-02+9.9527454023249895e-01j,6.5249914696455871e-08+1.0348416254507374e-07j,3.7623395592483103e-11,7.524679118496623e-15,dtn_port_modal_amplitudes,7.524679118496623e-15,0.0
54,top,outgoing_up,air,-4,-4,-4,-4,s,-2.5132741228718347e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.0047611471526703e-01+0.0000000000000000e+00j,3.0047611471526703e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.1263972646772124e-07-1.3835568203603774e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.1263972646772124e-07-1.3835568203603774e-07j,6.8149774226757609e-01-7.3182021513770468e-01j,-2.4487765715747653e-08-1.7672111379411033e-07j,1.0274732769840224e-10,2.054946553968045e-14,dtn_port_modal_amplitudes,2.054946553968045e-14,0.0
55,top,outgoing_up,air,-4,-4,-4,-4,p,-2.5132741228718347e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.0047611471526703e-01+0.0000000000000000e+00j,3.0047611471526703e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.5721309522521697e-08+1.3005359592638879e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.5721309522521697e-08+1.3005359592638879e-07j,6.8149774226757609e-01-7.3182021513770468e-01j,7.0831858759842151e-08+1.1477280841738596e-07j,5.871720292953256e-11,1.1743440585906514e-14,dtn_port_modal_amplitudes,1.1743440585906514e-14,0.0
56,top,outgoing_up,air,-4,-3,-4,-3,s,-2.5132741228718347e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,3.4339596363008185e-01+0.0000000000000000e+00j,3.4339596363008185e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.6298732168424277e-07+5.4261895839094445e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,1.6298732168424277e-07+5.4261895839094445e-08j,-1.8237907681107124e-01+9.8322829106039322e-01j,-8.3077308376251177e-08+1.5035751129495604e-07j,1.0886212966657961e-10,2.1772425933315928e-14,dtn_port_modal_amplitudes,2.1772425933315928e-14,0.0
57,top,outgoing_up,air,-4,-3,-4,-3,p,-2.5132741228718347e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,3.4339596363008185e-01+0.0000000000000000e+00j,3.4339596363008185e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.2375787679630689e-07-3.4880687121445337e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.2375787679630689e-07-3.4880687121445337e-08j,-1.8237907681107124e-01+9.8322829106039322e-01j,5.6866525707639706e-08-1.1532073819195048e-07j,6.099050134358598e-11,1.21981002687172e-14,dtn_port_modal_amplitudes,1.21981002687172e-14,0.0
58,top,outgoing_up,air,-4,-2,-4,-2,s,-2.5132741228718347e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,3.7102560105686944e-01+0.0000000000000000e+00j,3.7102560105686944e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.4913781401652202e-08+8.2339470912103148e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,7.4913781401652202e-08+8.2339470912103148e-08j,-9.6366746870815334e-01-2.6710486658542981e-01j,-5.0198700701993916e-08-9.9357705095333423e-08j,4.939288448180798e-11,9.878576896361599e-15,dtn_port_modal_amplitudes,9.878576896361599e-15,0.0
59,top,outgoing_up,air,-4,-2,-4,-2,p,-2.5132741228718347e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,3.7102560105686944e-01+0.0000000000000000e+00j,3.7102560105686944e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.5415021702710689e-08-7.2246389163492240e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.5415021702710689e-08-7.2246389163492240e-08j,-9.6366746870815334e-01-2.6710486658542981e-01j,1.4830942179701885e-08+7.9081019615509363e-08j,2.580386013244668e-11,5.160772026489337e-15,dtn_port_modal_amplitudes,5.160772026489337e-15,0.0
60,top,outgoing_up,air,-4,-1,-4,-1,s,-2.5132741228718347e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.0695309845901573e-06+5.3760978766999277e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.0695309845901573e-06+5.3760978766999277e-07j,-3.5464440597887031e-01-9.3500125417450330e-01j,8.8196900643390427e-07+8.0935250817363722e-07j,5.952121754822237e-09,1.1904243509644477e-12,dtn_port_modal_amplitudes,1.1904243509644477e-12,0.0
61,top,outgoing_up,air,-4,-1,-4,-1,p,-2.5132741228718347e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.3891456635285376e-07-6.7761589849488323e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,2.3891456635285376e-07-6.7761589849488323e-08j,-3.5464440597887031e-01-9.3500125417450330e-01j,-1.4808688595803709e-07-1.9935415040012022e-07j,2.561747152898815e-10,5.1234943057976303e-14,dtn_port_modal_amplitudes,5.1234943057976303e-14,0.0
62,top,outgoing_up,air,-4,0,-4,0,s,-2.5132741228718347e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.5783345007961229e-06-1.0796904538678395e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,1.5783345007961229e-06-1.0796904538678395e-06j,-5.8190832231936877e-02-9.9830547781936696e-01j,-1.1697054925872475e-06-1.5128318919126182e-06j,1.538930309985876e-08,3.0778606199717524e-12,dtn_port_modal_amplitudes,3.0778606199717524e-12,0.0
63,top,outgoing_up,air,-4,0,-4,0,p,-2.5132741228718347e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.6225406294112769e-15+1.3304370470011055e-14j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.6225406294112769e-15+1.3304370470011055e-14j,-5.8190832231936877e-02-9.9830547781936696e-01j,1.3376242908705834e-14+8.4559880835381265e-16j,7.5597893788916875e-25,1.5119578757783377e-28,dtn_port_modal_amplitudes,1.5119578757783377e-28,0.0
64,top,outgoing_up,air,-4,1,-4,1,s,-2.5132741228718347e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.0695309644443365e-06+5.3760976156980382e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.0695309644443365e-06+5.3760976156980382e-07j,-3.5464440597887031e-01-9.3500125417450330e-01j,8.8196897488559231e-07+8.0935249859355547e-07j,5.952121459249241e-09,1.1904242918498483e-12,dtn_port_modal_amplitudes,1.1904242918498483e-12,0.0
65,top,outgoing_up,air,-4,1,-4,1,p,-2.5132741228718347e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.3891453818344834e-07+6.7761580978783264e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.3891453818344834e-07+6.7761580978783264e-08j,-3.5464440597887031e-01-9.3500125417450330e-01j,1.4808686767379469e-07+1.9935412720763677e-07j,2.561746543848553e-10,5.123493087697107e-14,dtn_port_modal_amplitudes,5.123493087697107e-14,0.0
66,top,outgoing_up,air,-4,2,-4,2,s,-2.5132741228718347e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,3.7102560105686944e-01+0.0000000000000000e+00j,3.7102560105686944e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.4913773728965146e-08+8.2339462435132910e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,7.4913773728965146e-08+8.2339462435132910e-08j,-9.6366746870815334e-01-2.6710486658542981e-01j,-5.0198695572315020e-08-9.9357694876940923e-08j,4.939287433543461e-11,9.878574867086925e-15,dtn_port_modal_amplitudes,9.878574867086925e-15,0.0
67,top,outgoing_up,air,-4,2,-4,2,p,-2.5132741228718347e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,3.7102560105686944e-01+0.0000000000000000e+00j,3.7102560105686944e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.5415011501766340e-08+7.2246412815630653e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,3.5415011501766340e-08+7.2246412815630653e-08j,-9.6366746870815334e-01-2.6710486658542981e-01j,-1.4830926031782395e-08-7.9081039683583846e-08j,2.580387087460306e-11,5.160774174920613e-15,dtn_port_modal_amplitudes,5.160774174920613e-15,0.0
68,top,outgoing_up,air,-4,3,-4,3,s,-2.5132741228718347e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,3.4339596363008185e-01+0.0000000000000000e+00j,3.4339596363008185e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.6298730587608422e-07+5.4261854079159814e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,1.6298730587608422e-07+5.4261854079159814e-08j,-1.8237907681107124e-01+9.8322829106039322e-01j,-8.3077264433624662e-08+1.5035750336806565e-07j,1.0886209393774395e-10,2.1772418787548795e-14,dtn_port_modal_amplitudes,2.1772418787548795e-14,0.0
69,top,outgoing_up,air,-4,3,-4,3,p,-2.5132741228718347e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,3.4339596363008185e-01+0.0000000000000000e+00j,3.4339596363008185e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.2375785604491535e-07+3.4880677562658814e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,1.2375785604491535e-07+3.4880677562658814e-08j,-1.8237907681107124e-01+9.8322829106039322e-01j,-5.6866512524550741e-08+1.1532071953191791e-07j,6.099047993532551e-11,1.2198095987065104e-14,dtn_port_modal_amplitudes,1.2198095987065104e-14,0.0
70,top,outgoing_up,air,-4,4,-4,4,s,-2.5132741228718347e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.0047611471526703e-01+0.0000000000000000e+00j,3.0047611471526703e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.1263972740928961e-07-1.3835566088704711e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.1263972740928961e-07-1.3835566088704711e-07j,6.8149774226757609e-01-7.3182021513770468e-01j,-2.4487749596812046e-08-1.7672110007017973e-07j,1.0274730949230818e-10,2.054946189846164e-14,dtn_port_modal_amplitudes,2.054946189846164e-14,0.0
71,top,outgoing_up,air,-4,4,-4,4,p,-2.5132741228718347e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.0047611471526703e-01+0.0000000000000000e+00j,3.0047611471526703e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.5721271050503846e-08-1.3005359983398060e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,3.5721271050503846e-08-1.3005359983398060e-07j,6.8149774226757609e-01-7.3182021513770468e-01j,-7.0831887838090154e-08-1.1477278292580057e-07j,5.871719733815619e-11,1.174343946763124e-14,dtn_port_modal_amplitudes,1.174343946763124e-14,0.0
72,top,outgoing_up,air,-4,5,-4,5,s,-2.5132741228718347e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,2.3399854629988756e-01+0.0000000000000000e+00j,2.3399854629988756e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.8658628037600130e-07+1.4603647376896287e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.8658628037600130e-07+1.4603647376896287e-07j,9.7100924635082006e-02+9.9527454023249895e-01j,-1.6346408463631029e-07-1.7152429778150363e-07j,1.4112953719269885e-10,2.8225907438539776e-14,dtn_port_modal_amplitudes,2.8225907438539776e-14,0.0
